modelo,familia,origen,objetivo,paso,real,pronostico,error
Comb. RF/AR(1) umbral min,combinacion,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.898568984973334,-1.3862535059892247
Ingenuo,referencia,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,4.284822490962559,1.757258030463582
AR(1),Box-Jenkins,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,4.157996081948647,1.6304316214496701
Random Forest,aprendizaje,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.366719530039585,0.8391550695406083
LSTM(16) v12,red neuronal,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.6312163016412216,1.103651841142245
Comb. RF/AR(1) suave,combinacion,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.366719530039585,0.8391550695406083
Comb. RF/AR(1) dura,combinacion,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.366719530039585,0.8391550695406083
Comb. RF/ingenuo suave,combinacion,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.366719530039585,0.8391550695406083
Comb. LSTM/AR(1) suave,combinacion,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,3.6312163016412216,1.103651841142245
Comb. RF/AR(1) umbral min,combinacion,2019-07-01 00:00:00,2019-08-01 00:00:00,1,2.5275644604989767,4.157996081948647,1.6304316214496701
Ingenuo,referencia,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,2.5275644604989767,0.5244959032973284
AR(1),Box-Jenkins,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,2.956163745315517,0.9530951881138687
Random Forest,aprendizaje,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2005780329498372,1.197509475748189
LSTM(16) v12,red neuronal,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2151417932513113,1.212073236049663
Comb. RF/AR(1) suave,combinacion,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2005780329498372,1.197509475748189
Comb. RF/AR(1) dura,combinacion,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2005780329498372,1.197509475748189
Comb. RF/ingenuo suave,combinacion,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2005780329498372,1.197509475748189
Comb. LSTM/AR(1) suave,combinacion,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,3.2151417932513113,1.212073236049663
Comb. RF/AR(1) umbral min,combinacion,2019-08-01 00:00:00,2019-09-01 00:00:00,1,2.0030685572016482,2.956163745315517,0.9530951881138687
Ingenuo,referencia,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.0030685572016482,-1.1704037937079192
AR(1),Box-Jenkins,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.5917947548623785,-0.5816775960471889
Random Forest,aprendizaje,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.9157474234833547,-0.2577249274262128
LSTM(16) v12,red neuronal,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.864108642412261,-0.30936370849730643
Comb. RF/AR(1) suave,combinacion,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.9157474234833547,-0.2577249274262128
Comb. RF/AR(1) dura,combinacion,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.9157474234833547,-0.2577249274262128
Comb. RF/ingenuo suave,combinacion,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.9157474234833547,-0.2577249274262128
Comb. LSTM/AR(1) suave,combinacion,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.864108642412261,-0.30936370849730643
Comb. RF/AR(1) umbral min,combinacion,2019-09-01 00:00:00,2019-10-01 00:00:00,1,3.1734723509095675,2.5917947548623785,-0.5816775960471889
Ingenuo,referencia,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.1734723509095675,0.8281990472760459
AR(1),Box-Jenkins,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.3916476987976774,1.0463743951641558
Random Forest,aprendizaje,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.1111547205915224,0.7658814169580008
LSTM(16) v12,red neuronal,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,2.88649093556374,0.5412176319302184
Comb. RF/AR(1) suave,combinacion,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.1111547205915224,0.7658814169580008
Comb. RF/AR(1) dura,combinacion,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.1111547205915224,0.7658814169580008
Comb. RF/ingenuo suave,combinacion,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.1111547205915224,0.7658814169580008
Comb. LSTM/AR(1) suave,combinacion,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,2.88649093556374,0.5412176319302184
Comb. RF/AR(1) umbral min,combinacion,2019-10-01 00:00:00,2019-11-01 00:00:00,1,2.3452733036335216,3.3916476987976774,1.0463743951641558
Ingenuo,referencia,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.3452733036335216,-0.6695215408484279
AR(1),Box-Jenkins,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.8222475258190487,-0.19254731866290076
Random Forest,aprendizaje,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.6575644370970846,-0.3572304073848649
LSTM(16) v12,red neuronal,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.9163408586441264,-0.09845398583782305
Comb. RF/AR(1) suave,combinacion,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.6575644370970846,-0.3572304073848649
Comb. RF/AR(1) dura,combinacion,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.6575644370970846,-0.3572304073848649
Comb. RF/ingenuo suave,combinacion,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.6575644370970846,-0.3572304073848649
Comb. LSTM/AR(1) suave,combinacion,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.9163408586441264,-0.09845398583782305
Comb. RF/AR(1) umbral min,combinacion,2019-11-01 00:00:00,2019-12-01 00:00:00,1,3.0147948444819495,2.8222475258190487,-0.19254731866290076
Ingenuo,referencia,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,3.0147948444819495,-0.3786777705154565
AR(1),Box-Jenkins,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,3.278418056160324,-0.11505455883708215
Random Forest,aprendizaje,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.7498098160113504,-0.6436627989860555
LSTM(16) v12,red neuronal,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.9086251456644963,-0.4848474693329097
Comb. RF/AR(1) suave,combinacion,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.7498098160113504,-0.6436627989860555
Comb. RF/AR(1) dura,combinacion,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.7498098160113504,-0.6436627989860555
Comb. RF/ingenuo suave,combinacion,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.7498098160113504,-0.6436627989860555
Comb. LSTM/AR(1) suave,combinacion,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,2.9086251456644963,-0.4848474693329097
Comb. RF/AR(1) umbral min,combinacion,2019-12-01 00:00:00,2020-01-01 00:00:00,1,3.393472614997406,3.278418056160324,-0.11505455883708215
Ingenuo,referencia,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.393472614997406,-0.2017194519607468
AR(1),Box-Jenkins,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.536213824049096,-0.05897824290905662
Random Forest,aprendizaje,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.118776324902776,-0.47641574205537696
LSTM(16) v12,red neuronal,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,2.9346978374627217,-0.660494229495431
Comb. RF/AR(1) suave,combinacion,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.118776324902776,-0.47641574205537696
Comb. RF/AR(1) dura,combinacion,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.118776324902776,-0.47641574205537696
Comb. RF/ingenuo suave,combinacion,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.118776324902776,-0.47641574205537696
Comb. LSTM/AR(1) suave,combinacion,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,2.9346978374627217,-0.660494229495431
Comb. RF/AR(1) umbral min,combinacion,2020-01-01 00:00:00,2020-02-01 00:00:00,1,3.5951920669581527,3.536213824049096,-0.05897824290905662
Ingenuo,referencia,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,3.5951920669581527,9.884538167191014
AR(1),Box-Jenkins,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,3.673481152021039,9.962827252253902
Random Forest,aprendizaje,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,2.811915505489022,9.101261605721884
LSTM(16) v12,red neuronal,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,3.2253445621947248,9.514690662427586
Comb. RF/AR(1) suave,combinacion,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,2.811915505489022,9.101261605721884
Comb. RF/AR(1) dura,combinacion,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,2.811915505489022,9.101261605721884
Comb. RF/ingenuo suave,combinacion,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,2.811915505489022,9.101261605721884
Comb. LSTM/AR(1) suave,combinacion,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,3.2253445621947248,9.514690662427586
Comb. RF/AR(1) umbral min,combinacion,2020-02-01 00:00:00,2020-03-01 00:00:00,1,-6.289346100232862,3.673481152021039,9.962827252253902
Ingenuo,referencia,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-6.289346100232862,13.905848103944052
AR(1),Box-Jenkins,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-3.124069805572521,17.071124398604393
Random Forest,aprendizaje,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,3.2695831357832192,23.464777339960133
LSTM(16) v12,red neuronal,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,1.9734759482562914,22.168670152433204
Comb. RF/AR(1) suave,combinacion,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-3.124069805572521,17.071124398604393
Comb. RF/AR(1) dura,combinacion,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-3.124069805572521,17.071124398604393
Comb. RF/ingenuo suave,combinacion,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-6.289346100232862,13.905848103944052
Comb. LSTM/AR(1) suave,combinacion,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-3.124069805572521,17.071124398604393
Comb. RF/AR(1) umbral min,combinacion,2020-03-01 00:00:00,2020-04-01 00:00:00,1,-20.195194204176914,-3.124069805572521,17.071124398604393
Ingenuo,referencia,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-20.195194204176914,-2.7668267650238896
AR(1),Box-Jenkins,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-17.09039512363578,0.33797231551724494
Random Forest,aprendizaje,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-12.246322430760044,5.182045008392981
LSTM(16) v12,red neuronal,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,0.04067703036499237,17.469044469518018
Comb. RF/AR(1) suave,combinacion,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-17.09039512363578,0.33797231551724494
Comb. RF/AR(1) dura,combinacion,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-17.09039512363578,0.33797231551724494
Comb. RF/ingenuo suave,combinacion,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-20.195194204176914,-2.7668267650238896
Comb. LSTM/AR(1) suave,combinacion,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-17.09039512363578,0.33797231551724494
Comb. RF/AR(1) umbral min,combinacion,2020-04-01 00:00:00,2020-05-01 00:00:00,1,-17.428367439153025,-17.09039512363578,0.33797231551724494
Ingenuo,referencia,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-17.428367439153025,-4.888202673927289
AR(1),Box-Jenkins,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-14.81245868116648,-2.272293915940743
Random Forest,aprendizaje,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-16.39273737690788,-3.8525726116821453
LSTM(16) v12,red neuronal,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-0.2371542554737771,12.303010509751958
Comb. RF/AR(1) suave,combinacion,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-14.81245868116648,-2.272293915940743
Comb. RF/AR(1) dura,combinacion,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-14.81245868116648,-2.272293915940743
Comb. RF/ingenuo suave,combinacion,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-17.428367439153025,-4.888202673927289
Comb. LSTM/AR(1) suave,combinacion,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-14.81245868116648,-2.272293915940743
Comb. RF/AR(1) umbral min,combinacion,2020-05-01 00:00:00,2020-06-01 00:00:00,1,-12.540164765225736,-14.81245868116648,-2.272293915940743
Ingenuo,referencia,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-12.540164765225736,-1.900527213703329
AR(1),Box-Jenkins,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-10.15539305207383,0.48424449944857706
Random Forest,aprendizaje,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-15.777904552260482,-5.138267000738075
LSTM(16) v12,red neuronal,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-0.33753709050110103,10.302100461021306
Comb. RF/AR(1) suave,combinacion,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-10.15539305207383,0.48424449944857706
Comb. RF/AR(1) dura,combinacion,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-10.15539305207383,0.48424449944857706
Comb. RF/ingenuo suave,combinacion,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-12.540164765225736,-1.900527213703329
Comb. LSTM/AR(1) suave,combinacion,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-10.15539305207383,0.48424449944857706
Comb. RF/AR(1) umbral min,combinacion,2020-06-01 00:00:00,2020-07-01 00:00:00,1,-10.639637551522407,-10.15539305207383,0.48424449944857706
Ingenuo,referencia,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-10.639637551522407,-0.2500823871185993
AR(1),Box-Jenkins,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-8.600406416816702,1.789148747587106
Random Forest,aprendizaje,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-13.757513140718688,-3.36795797631488
LSTM(16) v12,red neuronal,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-0.378172981193063,10.011382183210745
Comb. RF/AR(1) suave,combinacion,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-8.600406416816702,1.789148747587106
Comb. RF/AR(1) dura,combinacion,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-8.600406416816702,1.789148747587106
Comb. RF/ingenuo suave,combinacion,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-10.639637551522407,-0.2500823871185993
Comb. LSTM/AR(1) suave,combinacion,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-8.600406416816702,1.789148747587106
Comb. RF/AR(1) umbral min,combinacion,2020-07-01 00:00:00,2020-08-01 00:00:00,1,-10.389555164403808,-8.600406416816702,1.789148747587106
Ingenuo,referencia,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-10.389555164403808,-3.9267075978558497
AR(1),Box-Jenkins,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
Random Forest,aprendizaje,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-13.43100734323185,-6.968159776683891
LSTM(16) v12,red neuronal,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-0.366173293147535,6.0966742734004225
Comb. RF/AR(1) suave,combinacion,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
Comb. RF/AR(1) dura,combinacion,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
Comb. RF/ingenuo suave,combinacion,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-10.389555164403808,-3.9267075978558497
Comb. LSTM/AR(1) suave,combinacion,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
Comb. RF/AR(1) umbral min,combinacion,2020-08-01 00:00:00,2020-09-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
Ingenuo,referencia,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-6.462847566547958,-1.7880664719404749
AR(1),Box-Jenkins,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-5.047973513233944,-0.373192418626461
Random Forest,aprendizaje,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-10.292066278903372,-5.617285184295889
LSTM(16) v12,red neuronal,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-0.395499592285824,4.279281502321659
Comb. RF/AR(1) suave,combinacion,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-5.047973513233944,-0.373192418626461
Comb. RF/AR(1) dura,combinacion,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-5.047973513233944,-0.373192418626461
Comb. RF/ingenuo suave,combinacion,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-6.462847566547958,-1.7880664719404749
Comb. LSTM/AR(1) suave,combinacion,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-5.047973513233944,-0.373192418626461
Comb. RF/AR(1) umbral min,combinacion,2020-09-01 00:00:00,2020-10-01 00:00:00,1,-4.674781094607483,-5.047973513233944,-0.373192418626461
Ingenuo,referencia,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-4.674781094607483,-1.0226879801906397
AR(1),Box-Jenkins,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-3.5180460760942727,0.1340470383225707
Random Forest,aprendizaje,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-9.834477690385002,-6.182384575968159
LSTM(16) v12,red neuronal,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-0.3261102188913134,3.32598289552553
Comb. RF/AR(1) suave,combinacion,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-3.5180460760942727,0.1340470383225707
Comb. RF/AR(1) dura,combinacion,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-3.5180460760942727,0.1340470383225707
Comb. RF/ingenuo suave,combinacion,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-4.674781094607483,-1.0226879801906397
Comb. LSTM/AR(1) suave,combinacion,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-3.5180460760942727,0.1340470383225707
Comb. RF/AR(1) umbral min,combinacion,2020-10-01 00:00:00,2020-11-01 00:00:00,1,-3.6520931144168434,-3.5180460760942727,0.1340470383225707
Ingenuo,referencia,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-3.6520931144168434,-1.4926001323615545
AR(1),Box-Jenkins,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.6550143779007502,-0.4955213958454614
Random Forest,aprendizaje,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.9742945392940126,-0.8148015572387237
LSTM(16) v12,red neuronal,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-0.23261543471121504,1.9268775473440738
Comb. RF/AR(1) suave,combinacion,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.6550143779007502,-0.4955213958454614
Comb. RF/AR(1) dura,combinacion,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.6550143779007502,-0.4955213958454614
Comb. RF/ingenuo suave,combinacion,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-3.6520931144168434,-1.4926001323615545
Comb. LSTM/AR(1) suave,combinacion,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.6550143779007502,-0.4955213958454614
Comb. RF/AR(1) umbral min,combinacion,2020-11-01 00:00:00,2020-12-01 00:00:00,1,-2.159492982055289,-2.6550143779007502,-0.4955213958454614
Ingenuo,referencia,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-2.159492982055289,1.1998523317488852
AR(1),Box-Jenkins,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.3808080908342601,1.9785372229699139
Random Forest,aprendizaje,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.271547327387054,2.08779798641712
LSTM(16) v12,red neuronal,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-0.06325829891562007,3.296087014888554
Comb. RF/AR(1) suave,combinacion,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.271547327387054,2.08779798641712
Comb. RF/AR(1) dura,combinacion,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.271547327387054,2.08779798641712
Comb. RF/ingenuo suave,combinacion,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.271547327387054,2.08779798641712
Comb. LSTM/AR(1) suave,combinacion,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-0.06325829891562007,3.296087014888554
Comb. RF/AR(1) umbral min,combinacion,2020-12-01 00:00:00,2021-01-01 00:00:00,1,-3.359345313804174,-1.3808080908342601,1.9785372229699139
Ingenuo,referencia,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-3.359345313804174,-0.20391692055450328
AR(1),Box-Jenkins,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.4311646668117337,0.724263726437937
Random Forest,aprendizaje,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.84482306157966,0.3106053316700108
LSTM(16) v12,red neuronal,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-0.012255675056422,3.1431727181932487
Comb. RF/AR(1) suave,combinacion,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.84482306157966,0.3106053316700108
Comb. RF/AR(1) dura,combinacion,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.84482306157966,0.3106053316700108
Comb. RF/ingenuo suave,combinacion,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.84482306157966,0.3106053316700108
Comb. LSTM/AR(1) suave,combinacion,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-0.012255675056422,3.1431727181932487
Comb. RF/AR(1) umbral min,combinacion,2021-01-01 00:00:00,2021-02-01 00:00:00,1,-3.1554283932496707,-2.4311646668117337,0.724263726437937
Ingenuo,referencia,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-3.1554283932496707,-14.359464820868052
AR(1),Box-Jenkins,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-2.2719484111489927,-13.475984838767372
Random Forest,aprendizaje,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-3.0423362122407553,-14.246372639859135
LSTM(16) v12,red neuronal,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-0.02103148830177748,-11.225067915920157
Comb. RF/AR(1) suave,combinacion,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-3.0423362122407553,-14.246372639859135
Comb. RF/AR(1) dura,combinacion,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-3.0423362122407553,-14.246372639859135
Comb. RF/ingenuo suave,combinacion,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-3.0423362122407553,-14.246372639859135
Comb. LSTM/AR(1) suave,combinacion,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-0.02103148830177748,-11.225067915920157
Comb. RF/AR(1) umbral min,combinacion,2021-02-01 00:00:00,2021-03-01 00:00:00,1,11.20403642761838,-2.2719484111489927,-13.475984838767372
Ingenuo,referencia,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,11.20403642761838,-14.235101593172494
AR(1),Box-Jenkins,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,9.797102090262639,-15.642035930528236
Random Forest,aprendizaje,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,4.883000275697978,-20.556137745092897
LSTM(16) v12,red neuronal,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,3.0304060913417517,-22.40873192944912
Comb. RF/AR(1) suave,combinacion,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,9.797102090262639,-15.642035930528236
Comb. RF/AR(1) dura,combinacion,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,9.797102090262639,-15.642035930528236
Comb. RF/ingenuo suave,combinacion,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,11.20403642761838,-14.235101593172494
Comb. LSTM/AR(1) suave,combinacion,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,9.797102090262639,-15.642035930528236
Comb. RF/AR(1) umbral min,combinacion,2021-03-01 00:00:00,2021-04-01 00:00:00,1,25.439138020790875,9.797102090262639,-15.642035930528236
Ingenuo,referencia,2021-04-01 00:00:00,2021-05-01 00:00:00,1,13.277368414515923,25.439138020790875,12.161769606274952
AR(1),Box-Jenkins,2021-04-01 00:00:00,2021-05-01 00:00:00,1,13.277368414515923,22.552360048316363,9.27499163380044
