modelo,familia,origen,paso,real,pronostico,error
"ARMA(2,2)",Box-Jenkins,2022-02-01 00:00:00,1,6.990866679970109,6.575802786292387,-0.415063893677722
"ARIMA(1,1,1)",Box-Jenkins,2022-02-01 00:00:00,1,6.990866679970109,6.152177681896127,-0.838688998073982
"ARIMA(2,1,2)",Box-Jenkins,2022-02-01 00:00:00,1,6.990866679970109,6.543453716684435,-0.44741296328567426
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-02-01 00:00:00,1,6.990866679970109,-2.8025310530055982,-9.793397732975707
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-02-01 00:00:00,1,6.990866679970109,7.540674944923834,0.5498082649537253
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-02-01 00:00:00,1,6.990866679970109,-2.7565442125923454,-9.747410892562455
Ridge sobre rezagos,regularizado,2022-02-01 00:00:00,1,6.990866679970109,1.1098041185458731,-5.881062561424236
Random Forest,aprendizaje,2022-02-01 00:00:00,1,6.990866679970109,5.994451380423802,-0.9964152995463067
MLP,aprendizaje,2022-02-01 00:00:00,1,6.990866679970109,6.665008953153693,-0.325857726816416
LSTM(16) v12,red neuronal,2022-02-01 00:00:00,1,6.990866679970109,8.085146661473429,1.0942799815033197
LSTM(32) v24,red neuronal,2022-02-01 00:00:00,1,6.990866679970109,8.850383669506131,1.8595169895360222
CNN 1D v12,red neuronal,2022-02-01 00:00:00,1,6.990866679970109,7.397376396957263,0.4065097169871539
CNN 1D v24,red neuronal,2022-02-01 00:00:00,1,6.990866679970109,6.917210068576301,-0.07365661139380819
Ingenuo,referencia,2022-03-01 00:00:00,1,10.424961295612967,6.990866679970109,-3.4340946156428576
Ingenuo estacional,referencia,2022-03-01 00:00:00,1,10.424961295612967,25.439138020790875,15.014176725177908
Deriva,referencia,2022-03-01 00:00:00,1,10.424961295612967,7.00534948283683,-3.419611812776137
AR(1),Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,6.40988353260302,-4.015077763009947
AR(12),Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,3.583626618161109,-6.841334677451858
MA(2),Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,5.826700773885607,-4.59826052172736
"ARMA(2,2)",Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,6.170238268025231,-4.254723027587736
"ARIMA(1,1,1)",Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,6.409271114508897,-4.01569018110407
"ARIMA(2,1,2)",Box-Jenkins,2022-03-01 00:00:00,1,10.424961295612967,6.0850544216625675,-4.339906873950399
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-03-01 00:00:00,1,10.424961295612967,-3.0472711881810994,-13.472232483794066
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-03-01 00:00:00,1,10.424961295612967,7.0570064340963405,-3.367954861516626
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-03-01 00:00:00,1,10.424961295612967,-3.157970560360539,-13.582931855973506
Ridge sobre rezagos,regularizado,2022-03-01 00:00:00,1,10.424961295612967,3.476418351317375,-6.948542944295592
Random Forest,aprendizaje,2022-03-01 00:00:00,1,10.424961295612967,6.559424292176968,-3.865537003435999
MLP,aprendizaje,2022-03-01 00:00:00,1,10.424961295612967,1.8507887705824513,-8.574172525030516
LSTM(16) v12,red neuronal,2022-03-01 00:00:00,1,10.424961295612967,7.6328693732386474,-2.7920919223743192
LSTM(32) v24,red neuronal,2022-03-01 00:00:00,1,10.424961295612967,8.347602455588287,-2.0773588400246794
CNN 1D v12,red neuronal,2022-03-01 00:00:00,1,10.424961295612967,-1.31693081820654,-11.741892113819507
CNN 1D v24,red neuronal,2022-03-01 00:00:00,1,10.424961295612967,9.904588950652675,-0.5203723449602915
Ingenuo,referencia,2022-04-01 00:00:00,1,16.753182568684455,10.424961295612967,-6.328221273071488
Ingenuo estacional,referencia,2022-04-01 00:00:00,1,16.753182568684455,13.277368414515923,-3.475814154168532
Deriva,referencia,2022-04-01 00:00:00,1,16.753182568684455,10.456980569314437,-6.296201999370018
AR(1),Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,9.279629437139835,-7.4735531315446195
AR(12),Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,7.000054702157437,-9.753127866527018
MA(2),Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,8.227214610979656,-8.525967957704799
"ARMA(2,2)",Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,9.618870276002031,-7.134312292682424
"ARIMA(1,1,1)",Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,9.278399435434947,-7.474783133249508
"ARIMA(2,1,2)",Box-Jenkins,2022-04-01 00:00:00,1,16.753182568684455,9.874523464000912,-6.878659104683543
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-04-01 00:00:00,1,16.753182568684455,12.810496217435379,-3.942686351249076
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-04-01 00:00:00,1,16.753182568684455,9.928900709020567,-6.824281859663888
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-04-01 00:00:00,1,16.753182568684455,12.172539043798594,-4.580643524885861
Ridge sobre rezagos,regularizado,2022-04-01 00:00:00,1,16.753182568684455,6.929477670329569,-9.823704898354887
Random Forest,aprendizaje,2022-04-01 00:00:00,1,16.753182568684455,7.314411424981063,-9.438771143703391
MLP,aprendizaje,2022-04-01 00:00:00,1,16.753182568684455,9.361801173260782,-7.391381395423673
LSTM(16) v12,red neuronal,2022-04-01 00:00:00,1,16.753182568684455,8.08246648230682,-8.670716086377634
LSTM(32) v24,red neuronal,2022-04-01 00:00:00,1,16.753182568684455,7.006128036909077,-9.747054531775378
CNN 1D v12,red neuronal,2022-04-01 00:00:00,1,16.753182568684455,7.161867781208748,-9.591314787475707
CNN 1D v24,red neuronal,2022-04-01 00:00:00,1,16.753182568684455,9.250494404462902,-7.502688164221553
Ingenuo,referencia,2022-05-01 00:00:00,1,7.754332611409609,16.753182568684455,8.998849957274846
Ingenuo estacional,referencia,2022-05-01 00:00:00,1,7.754332611409609,15.402785888200764,7.648453276791155
Deriva,referencia,2022-05-01 00:00:00,1,7.754332611409609,16.817325321974547,9.062992710564938
AR(1),Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,14.704958289383734,6.950625677974125
AR(12),Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,13.278019927865834,5.5236873164562255
MA(2),Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,12.848843336972166,5.094510725562557
"ARMA(2,2)",Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,14.492589432465097,6.738256821055488
"ARIMA(1,1,1)",Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,14.702620484898464,6.948287873488855
"ARIMA(2,1,2)",Box-Jenkins,2022-05-01 00:00:00,1,7.754332611409609,14.662088874586562,6.907756263176953
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-05-01 00:00:00,1,7.754332611409609,15.155201033834311,7.400868422424702
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-05-01 00:00:00,1,7.754332611409609,15.147499613236077,7.393167001826468
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-05-01 00:00:00,1,7.754332611409609,14.924737618347837,7.170405006938228
Ridge sobre rezagos,regularizado,2022-05-01 00:00:00,1,7.754332611409609,13.120587369583937,5.366254758174328
Random Forest,aprendizaje,2022-05-01 00:00:00,1,7.754332611409609,12.605086593660547,4.850753982250938
MLP,aprendizaje,2022-05-01 00:00:00,1,7.754332611409609,18.852983940398047,11.098651328988439
LSTM(16) v12,red neuronal,2022-05-01 00:00:00,1,7.754332611409609,9.264957067013128,1.5106244556035193
LSTM(32) v24,red neuronal,2022-05-01 00:00:00,1,7.754332611409609,8.54830644216355,0.7939738307539415
CNN 1D v12,red neuronal,2022-05-01 00:00:00,1,7.754332611409609,6.825498161506484,-0.9288344499031247
CNN 1D v24,red neuronal,2022-05-01 00:00:00,1,7.754332611409609,5.87221736418622,-1.882115247223389
Ingenuo,referencia,2022-06-01 00:00:00,1,5.976802368413026,7.754332611409609,1.7775302429965834
Ingenuo estacional,referencia,2022-06-01 00:00:00,1,5.976802368413026,13.192915812715,7.216113444301975
Deriva,referencia,2022-06-01 00:00:00,1,5.976802368413026,7.7724703255597785,1.7956679571467529
AR(1),Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,7.04116825266545,1.0643658842524246
AR(12),Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,5.3247436664445384,-0.6520587019684871
MA(2),Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,2.6959560421827184,-3.280846326230307
"ARMA(2,2)",Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,6.823961120116106,0.8471587517030805
"ARIMA(1,1,1)",Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,7.040484066571258,1.0636816981582324
"ARIMA(2,1,2)",Box-Jenkins,2022-06-01 00:00:00,1,5.976802368413026,6.316878037169591,0.34007566875656536
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-06-01 00:00:00,1,5.976802368413026,8.738917740295188,2.762115371882162
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-06-01 00:00:00,1,5.976802368413026,7.626850261680753,1.6500478932677272
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-06-01 00:00:00,1,5.976802368413026,8.481069398792599,2.504267030379573
Ridge sobre rezagos,regularizado,2022-06-01 00:00:00,1,5.976802368413026,5.420318267359797,-0.5564841010532282
Random Forest,aprendizaje,2022-06-01 00:00:00,1,5.976802368413026,6.949043400249029,0.9722410318360035
MLP,aprendizaje,2022-06-01 00:00:00,1,5.976802368413026,12.987199192705557,7.010396824292531
LSTM(16) v12,red neuronal,2022-06-01 00:00:00,1,5.976802368413026,8.807757211640018,2.8309548432269924
LSTM(32) v24,red neuronal,2022-06-01 00:00:00,1,5.976802368413026,9.25833779406456,3.281535425651535
CNN 1D v12,red neuronal,2022-06-01 00:00:00,1,5.976802368413026,5.791364451226171,-0.18543791718685476
CNN 1D v24,red neuronal,2022-06-01 00:00:00,1,5.976802368413026,4.772698703049418,-1.2041036653636077
Ingenuo,referencia,2022-07-01 00:00:00,1,8.68520616002273,5.976802368413026,-2.7084037916097046
Ingenuo estacional,referencia,2022-07-01 00:00:00,1,8.68520616002273,11.699017752583707,3.0138115925609767
Deriva,referencia,2022-07-01 00:00:00,1,8.68520616002273,5.985871052476595,-2.699335107546135
AR(1),Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,5.579910068037371,-3.105296091985359
AR(12),Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,5.245699042664318,-3.4395071173584117
MA(2),Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,4.387248660293945,-4.297957499728785
"ARMA(2,2)",Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,6.549737352911984,-2.1354688071107466
"ARIMA(1,1,1)",Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,5.579524939082319,-3.1056812209404114
"ARIMA(2,1,2)",Box-Jenkins,2022-07-01 00:00:00,1,8.68520616002273,6.13993490176975,-2.5452712582529804
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-07-01 00:00:00,1,8.68520616002273,6.734651622179815,-1.9505545378429154
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-07-01 00:00:00,1,8.68520616002273,7.1370533837358785,-1.5481527762868517
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-07-01 00:00:00,1,8.68520616002273,6.606451143050014,-2.078755016972716
Ridge sobre rezagos,regularizado,2022-07-01 00:00:00,1,8.68520616002273,5.205581984689695,-3.4796241753330355
Random Forest,aprendizaje,2022-07-01 00:00:00,1,8.68520616002273,6.65086175127768,-2.03434440874505
MLP,aprendizaje,2022-07-01 00:00:00,1,8.68520616002273,4.353627448594912,-4.331578711427818
LSTM(16) v12,red neuronal,2022-07-01 00:00:00,1,8.68520616002273,7.484230939247251,-1.2009752207754794
LSTM(32) v24,red neuronal,2022-07-01 00:00:00,1,8.68520616002273,7.224823892913535,-1.4603822671091953
CNN 1D v12,red neuronal,2022-07-01 00:00:00,1,8.68520616002273,5.384770350942239,-3.300435809080491
CNN 1D v24,red neuronal,2022-07-01 00:00:00,1,8.68520616002273,4.819474349484906,-3.8657318105378238
Ingenuo,referencia,2022-08-01 00:00:00,1,4.206454730095621,8.68520616002273,4.478751429927109
Ingenuo estacional,referencia,2022-08-01 00:00:00,1,4.206454730095621,13.462959208917313,9.256504478821693
Deriva,referencia,2022-08-01 00:00:00,1,4.206454730095621,8.70783934211417,4.501384612018549
AR(1),Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,7.81559008716367,3.609135357068049
AR(12),Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,6.717917461383065,2.511462731287444
MA(2),Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,8.351903658221065,4.145448928125444
"ARMA(2,2)",Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,7.265415185534902,3.058960455439281
"ARIMA(1,1,1)",Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,7.814749997359343,3.6082952672637214
"ARIMA(2,1,2)",Box-Jenkins,2022-08-01 00:00:00,1,4.206454730095621,7.536577310561501,3.33012258046588
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-08-01 00:00:00,1,4.206454730095621,7.951620396464272,3.745165666368651
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-08-01 00:00:00,1,4.206454730095621,9.233700516129504,5.027245786033883
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-08-01 00:00:00,1,4.206454730095621,7.8044913935950015,3.5980366634993803
Ridge sobre rezagos,regularizado,2022-08-01 00:00:00,1,4.206454730095621,6.691785062245413,2.4853303321497915
Random Forest,aprendizaje,2022-08-01 00:00:00,1,4.206454730095621,6.802544346225353,2.596089616129732
MLP,aprendizaje,2022-08-01 00:00:00,1,4.206454730095621,5.221986723613683,1.0155319935180618
LSTM(16) v12,red neuronal,2022-08-01 00:00:00,1,4.206454730095621,8.053305527028954,3.8468507969333325
LSTM(32) v24,red neuronal,2022-08-01 00:00:00,1,4.206454730095621,6.951110908483024,2.7446561783874026
CNN 1D v12,red neuronal,2022-08-01 00:00:00,1,4.206454730095621,4.70818465296443,0.501729922868809
CNN 1D v24,red neuronal,2022-08-01 00:00:00,1,4.206454730095621,4.873339839741885,0.6668851096462634
Ingenuo,referencia,2022-09-01 00:00:00,1,4.103535149964266,4.206454730095621,0.10291958013135538
Ingenuo estacional,referencia,2022-09-01 00:00:00,1,4.103535149964266,10.15877922403794,6.0552440740736735
Deriva,referencia,2022-09-01 00:00:00,1,4.103535149964266,4.2065809891269685,0.10304583916270271
AR(1),Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,4.130357430720038,0.026822280755772532
AR(12),Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,3.282608499409026,-0.82092665055524
MA(2),Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,1.6782678546666032,-2.4252672952976626
"ARMA(2,2)",Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,4.391190157822508,0.28765500785824205
"ARIMA(1,1,1)",Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,4.1302871940461365,0.026752044081870707
"ARIMA(2,1,2)",Box-Jenkins,2022-09-01 00:00:00,1,4.103535149964266,4.0006312198811225,-0.10290393008314336
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-09-01 00:00:00,1,4.103535149964266,6.227508912466112,2.123973762501846
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-09-01 00:00:00,1,4.103535149964266,5.096485062936713,0.9929499129724473
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-09-01 00:00:00,1,4.103535149964266,6.208641448462718,2.105106298498452
Ridge sobre rezagos,regularizado,2022-09-01 00:00:00,1,4.103535149964266,3.3129658688974932,-0.7905692810667726
Random Forest,aprendizaje,2022-09-01 00:00:00,1,4.103535149964266,4.575247857856416,0.47171270789215036
MLP,aprendizaje,2022-09-01 00:00:00,1,4.103535149964266,0.09364950319182086,-4.009885646772445
LSTM(16) v12,red neuronal,2022-09-01 00:00:00,1,4.103535149964266,5.71901484061794,1.6154796906536744
LSTM(32) v24,red neuronal,2022-09-01 00:00:00,1,4.103535149964266,5.287173889440986,1.18363873947672
CNN 1D v12,red neuronal,2022-09-01 00:00:00,1,4.103535149964266,4.25955460224136,0.15601945227709457
CNN 1D v24,red neuronal,2022-09-01 00:00:00,1,4.103535149964266,4.887258407298224,0.7837232573339579
Ingenuo,referencia,2022-10-01 00:00:00,1,0.11374940256343447,4.103535149964266,3.9897857474008314
Ingenuo estacional,referencia,2022-10-01 00:00:00,1,0.11374940256343447,10.518652815673747,10.404903413110311
Deriva,referencia,2022-10-01 00:00:00,1,0.11374940256343447,4.103148743129132,3.989399340565697
AR(1),Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,4.046401322321506,3.9326519197580714
AR(12),Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,3.9106488534918467,3.796899450928412
MA(2),Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,4.3672495549220836,4.253500152358649
"ARMA(2,2)",Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,4.19466928521814,4.0809198826547055
"ARIMA(1,1,1)",Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,4.046349290602176,3.932599888038742
"ARIMA(2,1,2)",Box-Jenkins,2022-10-01 00:00:00,1,0.11374940256343447,4.1746928878297815,4.060943485266347
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-10-01 00:00:00,1,0.11374940256343447,4.767682194415545,4.65393279185211
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-10-01 00:00:00,1,0.11374940256343447,4.229737618530793,4.115988215967358
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-10-01 00:00:00,1,0.11374940256343447,4.861691813413797,4.747942410850363
Ridge sobre rezagos,regularizado,2022-10-01 00:00:00,1,0.11374940256343447,3.8900166266768155,3.776267224113381
Random Forest,aprendizaje,2022-10-01 00:00:00,1,0.11374940256343447,3.3149399718643964,3.201190569300962
MLP,aprendizaje,2022-10-01 00:00:00,1,0.11374940256343447,4.910934116317688,4.797184713754254
LSTM(16) v12,red neuronal,2022-10-01 00:00:00,1,0.11374940256343447,4.56945125850655,4.455701855943116
LSTM(32) v24,red neuronal,2022-10-01 00:00:00,1,0.11374940256343447,4.182734543854138,4.068985141290703
CNN 1D v12,red neuronal,2022-10-01 00:00:00,1,0.11374940256343447,4.246084744667091,4.132335342103657
CNN 1D v24,red neuronal,2022-10-01 00:00:00,1,0.11374940256343447,4.903610836408387,4.789861433844952
Ingenuo,referencia,2022-11-01 00:00:00,1,0.5659254149769977,0.11374940256343447,-0.4521760124135632
Ingenuo estacional,referencia,2022-11-01 00:00:00,1,0.5659254149769977,10.282818380546143,9.716892965569144
Deriva,referencia,2022-11-01 00:00:00,1,0.5659254149769977,0.09361349404233167,-0.472311920934666
AR(1),Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,0.7784957151759838,0.21257030019898615
AR(12),Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,0.18779685252431022,-0.37812856245268744
MA(2),Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,1.1957733870003198,0.6298479720233221
"ARMA(2,2)",Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,0.5283910882567573,-0.037534326720240374
"ARIMA(1,1,1)",Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,0.7791310214191576,0.2132056064421599
"ARIMA(2,1,2)",Box-Jenkins,2022-11-01 00:00:00,1,0.5659254149769977,0.2893555922769532,-0.2765698227000445
"SARIMA(1,1,1)(1,1,1,12)",estacional,2022-11-01 00:00:00,1,0.5659254149769977,1.6401594456653783,1.0742340306883806
"SARIMA(2,1,1)(0,1,1,12)",estacional,2022-11-01 00:00:00,1,0.5659254149769977,0.3719966283526501,-0.19392878662434754
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2022-11-01 00:00:00,1,0.5659254149769977,1.9400131605331299,1.3740877455561322
Ridge sobre rezagos,regularizado,2022-11-01 00:00:00,1,0.5659254149769977,0.25340431003334807,-0.3125211049436496
Random Forest,aprendizaje,2022-11-01 00:00:00,1,0.5659254149769977,1.3033546372147908,0.7374292222377932
MLP,aprendizaje,2022-11-01 00:00:00,1,0.5659254149769977,4.328035283953472,3.7621098689764745
LSTM(16) v12,red neuronal,2022-11-01 00:00:00,1,0.5659254149769977,0.5321943020876865,-0.03373111288931119
LSTM(32) v24,red neuronal,2022-11-01 00:00:00,1,0.5659254149769977,0.5942811036604603,0.02835568868346261
CNN 1D v12,red neuronal,2022-11-01 00:00:00,1,0.5659254149769977,4.228848291459507,3.6629228764825097
CNN 1D v24,red neuronal,2022-11-01 00:00:00,1,0.5659254149769977,4.918474204137139,4.352548789160141
Ingenuo,referencia,2022-12-01 00:00:00,1,4.288948014042071,0.5659254149769977,-3.7230225990650734
Ingenuo estacional,referencia,2022-12-01 00:00:00,1,4.288948014042071,7.988335987557793,3.699387973515722
Deriva,referencia,2022-12-01 00:00:00,1,4.288948014042071,0.5481161661649326,-3.7408318478771383
AR(1),Box-Jenkins,2022-12-01 00:00:00,1,4.288948014042071,1.145030732514141,-3.14391728152793
AR(12),Box-Jenkins,2022-12-01 00:00:00,1,4.288948014042071,1.4678836825597943,-2.821064331482277
MA(2),Box-Jenkins,2022-12-01 00:00:00,1,4.288948014042071,1.7564276255130504,-2.5325203885290204
"ARMA(2,2)",Box-Jenkins,2022-12-01 00:00:00,1,4.288948014042071,1.6229332070747415,-2.6660148069673295
"ARIMA(1,1,1)",Box-Jenkins,2022-12-01 00:00:00,1,4.288948014042071,1.1455687291121586,-3.1433792849299125
