brazo,modelo,familia,origen,objetivo,paso,real,pronostico,error
A,Ingenuo,referencia,2020Q2,2020Q3,1,-9.187867580824038,-16.668985414467386,-7.4811178336433475
A,Deriva,referencia,2020Q2,2020Q3,1,-9.187867580824038,-17.05898821972086,-7.871120638896821
A,AR(1),Box-Jenkins,2020Q2,2020Q3,1,-9.187867580824038,-18.89403838383554,-9.706170803011501
A,"ARMA(2,2)",Box-Jenkins,2020Q2,2020Q3,1,-9.187867580824038,-25.33050777713035,-16.14264019630631
A,"ARIMA(1,1,1)",Box-Jenkins,2020Q2,2020Q3,1,-9.187867580824038,-25.490877970881417,-16.30301039005738
A,Ridge sobre rezagos,regularizado,2020Q2,2020Q3,1,-9.187867580824038,-26.330815845986077,-17.14294826516204
A,Random Forest,aprendizaje,2020Q2,2020Q3,1,-9.187867580824038,-9.840522660263442,-0.6526550794394037
A,LSTM(16),red neuronal,2020Q2,2020Q3,1,-9.187867580824038,-2.3828600985521424,6.805007482271896
A,Comb. RF/AR(1) suave,combinacion,2020Q2,2020Q3,1,-9.187867580824038,-18.89403838383554,-9.706170803011501
A,Comb. RF/AR(1) dura,combinacion,2020Q2,2020Q3,1,-9.187867580824038,-18.89403838383554,-9.706170803011501
A,Comb. RF/ingenuo suave,combinacion,2020Q2,2020Q3,1,-9.187867580824038,-16.668985414467386,-7.4811178336433475
A,Comb. LSTM/AR(1) suave,combinacion,2020Q2,2020Q3,1,-9.187867580824038,-18.89403838383554,-9.706170803011501
A,Comb. RF/AR(1) umbral min,combinacion,2020Q2,2020Q3,1,-9.187867580824038,-18.89403838383554,-9.706170803011501
A,Ingenuo,referencia,2020Q3,2020Q4,1,-3.4503573541964205,-9.187867580824038,-5.737510226627618
A,Deriva,referencia,2020Q3,2020Q4,1,-3.4503573541964205,-9.442161409544807,-5.991804055348387
A,AR(1),Box-Jenkins,2020Q3,2020Q4,1,-3.4503573541964205,-6.76676882289575,-3.316411468699329
A,"ARMA(2,2)",Box-Jenkins,2020Q3,2020Q4,1,-3.4503573541964205,-9.854325289178886,-6.403967934982466
A,"ARIMA(1,1,1)",Box-Jenkins,2020Q3,2020Q4,1,-3.4503573541964205,-10.393477641566685,-6.943120287370265
A,Ridge sobre rezagos,regularizado,2020Q3,2020Q4,1,-3.4503573541964205,-9.133982833197546,-5.683625479001126
A,Random Forest,aprendizaje,2020Q3,2020Q4,1,-3.4503573541964205,-10.13324624872393,-6.68288889452751
A,LSTM(16),red neuronal,2020Q3,2020Q4,1,-3.4503573541964205,-2.8554475676111375,0.594909786585283
A,Comb. RF/AR(1) suave,combinacion,2020Q3,2020Q4,1,-3.4503573541964205,-6.76676882289575,-3.316411468699329
A,Comb. RF/AR(1) dura,combinacion,2020Q3,2020Q4,1,-3.4503573541964205,-6.76676882289575,-3.316411468699329
A,Comb. RF/ingenuo suave,combinacion,2020Q3,2020Q4,1,-3.4503573541964205,-9.187867580824038,-5.737510226627618
A,Comb. LSTM/AR(1) suave,combinacion,2020Q3,2020Q4,1,-3.4503573541964205,-6.76676882289575,-3.316411468699329
A,Comb. RF/AR(1) umbral min,combinacion,2020Q3,2020Q4,1,-3.4503573541964205,-6.76676882289575,-3.316411468699329
A,Ingenuo,referencia,2020Q4,2021Q1,1,1.4145794457831595,-3.4503573541964205,-4.86493679997958
A,Deriva,referencia,2020Q4,2021Q1,1,1.4145794457831595,-3.603095181979082,-5.017674627762242
A,AR(1),Box-Jenkins,2020Q4,2021Q1,1,1.4145794457831595,-1.8480565647769236,-3.262636010560083
A,"ARMA(2,2)",Box-Jenkins,2020Q4,2021Q1,1,1.4145794457831595,-1.8778922289815145,-3.2924716747646743
A,"ARIMA(1,1,1)",Box-Jenkins,2020Q4,2021Q1,1,1.4145794457831595,-2.673935527339187,-4.088514973122347
A,Ridge sobre rezagos,regularizado,2020Q4,2021Q1,1,1.4145794457831595,-5.202669966268115,-6.617249412051274
A,Random Forest,aprendizaje,2020Q4,2021Q1,1,1.4145794457831595,-6.668072458711118,-8.082651904494277
A,LSTM(16),red neuronal,2020Q4,2021Q1,1,1.4145794457831595,-0.9739472194953813,-2.388526665278541
A,Comb. RF/AR(1) suave,combinacion,2020Q4,2021Q1,1,1.4145794457831595,-1.8480565647769236,-3.262636010560083
A,Comb. RF/AR(1) dura,combinacion,2020Q4,2021Q1,1,1.4145794457831595,-1.8480565647769236,-3.262636010560083
A,Comb. RF/ingenuo suave,combinacion,2020Q4,2021Q1,1,1.4145794457831595,-3.4503573541964205,-4.86493679997958
A,Comb. LSTM/AR(1) suave,combinacion,2020Q4,2021Q1,1,1.4145794457831595,-1.8480565647769236,-3.262636010560083
A,Comb. RF/AR(1) umbral min,combinacion,2020Q4,2021Q1,1,1.4145794457831595,-1.8480565647769236,-3.262636010560083
A,Ingenuo,referencia,2021Q1,2021Q2,1,17.802167074842302,1.4145794457831595,-16.38758762905914
A,Deriva,referencia,2021Q1,2021Q2,1,17.802167074842302,1.345469528463202,-16.4566975463791
A,AR(1),Box-Jenkins,2021Q1,2021Q2,1,17.802167074842302,1.8332225832579399,-15.968944491584363
A,"ARMA(2,2)",Box-Jenkins,2021Q1,2021Q2,1,17.802167074842302,3.1732937079194405,-14.62887336692286
A,"ARIMA(1,1,1)",Box-Jenkins,2021Q1,2021Q2,1,17.802167074842302,1.0815628030505215,-16.72060427179178
A,Ridge sobre rezagos,regularizado,2021Q1,2021Q2,1,17.802167074842302,6.522569940697188,-11.279597134145114
A,Random Forest,aprendizaje,2021Q1,2021Q2,1,17.802167074842302,2.0918647571169116,-15.71030231772539
A,LSTM(16),red neuronal,2021Q1,2021Q2,1,17.802167074842302,2.2515198837807486,-15.550647191061554
A,Comb. RF/AR(1) suave,combinacion,2021Q1,2021Q2,1,17.802167074842302,1.8332225832579399,-15.968944491584363
A,Comb. RF/AR(1) dura,combinacion,2021Q1,2021Q2,1,17.802167074842302,1.8332225832579399,-15.968944491584363
A,Comb. RF/ingenuo suave,combinacion,2021Q1,2021Q2,1,17.802167074842302,1.4145794457831595,-16.38758762905914
A,Comb. LSTM/AR(1) suave,combinacion,2021Q1,2021Q2,1,17.802167074842302,1.8332225832579399,-15.968944491584363
A,Comb. RF/AR(1) umbral min,combinacion,2021Q1,2021Q2,1,17.802167074842302,1.8332225832579399,-15.968944491584363
A,Ingenuo,referencia,2021Q2,2021Q3,1,12.788362963929046,17.802167074842302,5.013804110913256
A,Deriva,referencia,2021Q2,2021Q3,1,12.788362963929046,18.002839084512164,5.214476120583118
A,AR(1),Box-Jenkins,2021Q2,2021Q3,1,12.788362963929046,13.294213659478363,0.5058506955493165
A,"ARMA(2,2)",Box-Jenkins,2021Q2,2021Q3,1,12.788362963929046,19.702075089028213,6.913712125099167
A,"ARIMA(1,1,1)",Box-Jenkins,2021Q2,2021Q3,1,12.788362963929046,20.420152716439187,7.631789752510141
A,Ridge sobre rezagos,regularizado,2021Q2,2021Q3,1,12.788362963929046,15.921396793173923,3.1330338292448765
A,Random Forest,aprendizaje,2021Q2,2021Q3,1,12.788362963929046,11.040268721265994,-1.7480942426630524
A,LSTM(16),red neuronal,2021Q2,2021Q3,1,12.788362963929046,11.5566929116092,-1.2316700523198456
A,Comb. RF/AR(1) suave,combinacion,2021Q2,2021Q3,1,12.788362963929046,13.294213659478363,0.5058506955493165
A,Comb. RF/AR(1) dura,combinacion,2021Q2,2021Q3,1,12.788362963929046,13.294213659478363,0.5058506955493165
A,Comb. RF/ingenuo suave,combinacion,2021Q2,2021Q3,1,12.788362963929046,17.802167074842302,5.013804110913256
A,Comb. LSTM/AR(1) suave,combinacion,2021Q2,2021Q3,1,12.788362963929046,13.294213659478363,0.5058506955493165
A,Comb. RF/AR(1) umbral min,combinacion,2021Q2,2021Q3,1,12.788362963929046,13.294213659478363,0.5058506955493165
A,Ingenuo,referencia,2021Q3,2021Q4,1,10.32192884765195,12.788362963929046,2.466434116277096
A,Deriva,referencia,2021Q3,2021Q4,1,10.32192884765195,12.904930520041118,2.583001672389168
A,AR(1),Box-Jenkins,2021Q3,2021Q4,1,10.32192884765195,9.810224833380355,-0.5117040142715954
A,"ARMA(2,2)",Box-Jenkins,2021Q3,2021Q4,1,10.32192884765195,8.807128863469092,-1.5147999841828579
A,"ARIMA(1,1,1)",Box-Jenkins,2021Q3,2021Q4,1,10.32192884765195,9.8249673167002,-0.4969615309517508
A,Ridge sobre rezagos,regularizado,2021Q3,2021Q4,1,10.32192884765195,6.1062625794054375,-4.215666268246513
A,Random Forest,aprendizaje,2021Q3,2021Q4,1,10.32192884765195,9.344685950953567,-0.9772428966983835
A,LSTM(16),red neuronal,2021Q3,2021Q4,1,10.32192884765195,11.521398748890665,1.1994699012387144
A,Comb. RF/AR(1) suave,combinacion,2021Q3,2021Q4,1,10.32192884765195,9.810224833380355,-0.5117040142715954
A,Comb. RF/AR(1) dura,combinacion,2021Q3,2021Q4,1,10.32192884765195,9.810224833380355,-0.5117040142715954
A,Comb. RF/ingenuo suave,combinacion,2021Q3,2021Q4,1,10.32192884765195,12.788362963929046,2.466434116277096
A,Comb. LSTM/AR(1) suave,combinacion,2021Q3,2021Q4,1,10.32192884765195,9.810224833380355,-0.5117040142715954
A,Comb. RF/AR(1) umbral min,combinacion,2021Q3,2021Q4,1,10.32192884765195,9.810224833380355,-0.5117040142715954
A,Ingenuo,referencia,2021Q4,2022Q1,1,7.205119558269879,10.32192884765195,3.116809289382071
A,Deriva,referencia,2021Q4,2022Q1,1,7.205119558269879,10.397496377218161,3.192376818948282
A,AR(1),Box-Jenkins,2021Q4,2022Q1,1,7.205119558269879,8.186040896037309,0.9809213377674295
A,"ARMA(2,2)",Box-Jenkins,2021Q4,2022Q1,1,7.205119558269879,1.8727994494859441,-5.332320108783935
A,"ARIMA(1,1,1)",Box-Jenkins,2021Q4,2022Q1,1,7.205119558269879,8.195900929789339,0.9907813715194598
A,Ridge sobre rezagos,regularizado,2021Q4,2022Q1,1,7.205119558269879,3.5765251194672705,-3.6285944388026086
A,Random Forest,aprendizaje,2021Q4,2022Q1,1,7.205119558269879,7.894030481813749,0.6889109235438697
A,LSTM(16),red neuronal,2021Q4,2022Q1,1,7.205119558269879,9.989154619873489,2.7840350616036096
A,Comb. RF/AR(1) suave,combinacion,2021Q4,2022Q1,1,7.205119558269879,8.186040896037309,0.9809213377674295
A,Comb. RF/AR(1) dura,combinacion,2021Q4,2022Q1,1,7.205119558269879,8.186040896037309,0.9809213377674295
A,Comb. RF/ingenuo suave,combinacion,2021Q4,2022Q1,1,7.205119558269879,10.32192884765195,3.116809289382071
A,Comb. LSTM/AR(1) suave,combinacion,2021Q4,2022Q1,1,7.205119558269879,8.186040896037309,0.9809213377674295
A,Comb. RF/AR(1) umbral min,combinacion,2021Q4,2022Q1,1,7.205119558269879,8.186040896037309,0.9809213377674295
A,Ingenuo,referencia,2022Q1,2022Q2,1,11.532240700931684,7.205119558269879,-4.327121142661805
A,Deriva,referencia,2022Q1,2022Q2,1,11.532240700931684,7.230806200040024,-4.30143450089166
A,AR(1),Box-Jenkins,2022Q1,2022Q2,1,11.532240700931684,6.03907416529237,-5.493166535639314
A,"ARMA(2,2)",Box-Jenkins,2022Q1,2022Q2,1,11.532240700931684,3.1348728106024346,-8.39736789032925
A,"ARIMA(1,1,1)",Box-Jenkins,2022Q1,2022Q2,1,11.532240700931684,6.044089282320318,-5.488151418611366
A,Ridge sobre rezagos,regularizado,2022Q1,2022Q2,1,11.532240700931684,-4.483196260503986,-16.015436961435668
A,Random Forest,aprendizaje,2022Q1,2022Q2,1,11.532240700931684,5.194825881111446,-6.337414819820238
A,LSTM(16),red neuronal,2022Q1,2022Q2,1,11.532240700931684,7.064486731710031,-4.467753969221653
A,Comb. RF/AR(1) suave,combinacion,2022Q1,2022Q2,1,11.532240700931684,6.03907416529237,-5.493166535639314
A,Comb. RF/AR(1) dura,combinacion,2022Q1,2022Q2,1,11.532240700931684,6.03907416529237,-5.493166535639314
A,Comb. RF/ingenuo suave,combinacion,2022Q1,2022Q2,1,11.532240700931684,7.205119558269879,-4.327121142661805
A,Comb. LSTM/AR(1) suave,combinacion,2022Q1,2022Q2,1,11.532240700931684,6.03907416529237,-5.493166535639314
A,Comb. RF/AR(1) umbral min,combinacion,2022Q1,2022Q2,1,11.532240700931684,6.03907416529237,-5.493166535639314
A,Ingenuo,referencia,2022Q2,2022Q3,1,6.266027402765517,11.532240700931684,5.266213298166167
A,Deriva,referencia,2022Q2,2022Q3,1,6.266027402765517,11.624103258100162,5.358075855334644
A,AR(1),Box-Jenkins,2022Q2,2022Q3,1,6.266027402765517,9.159465736954182,2.893438334188665
A,"ARMA(2,2)",Box-Jenkins,2022Q2,2022Q3,1,6.266027402765517,7.406520166224604,1.1404927634590871
A,"ARIMA(1,1,1)",Box-Jenkins,2022Q2,2022Q3,1,6.266027402765517,9.170315111871727,2.9042877091062094
A,Ridge sobre rezagos,regularizado,2022Q2,2022Q3,1,6.266027402765517,16.913856062817818,10.647828660052301
A,Random Forest,aprendizaje,2022Q2,2022Q3,1,6.266027402765517,7.599232401059236,1.333204998293719
A,LSTM(16),red neuronal,2022Q2,2022Q3,1,6.266027402765517,8.396322394577739,2.130294991812222
A,Comb. RF/AR(1) suave,combinacion,2022Q2,2022Q3,1,6.266027402765517,9.159465736954182,2.893438334188665
A,Comb. RF/AR(1) dura,combinacion,2022Q2,2022Q3,1,6.266027402765517,9.159465736954182,2.893438334188665
A,Comb. RF/ingenuo suave,combinacion,2022Q2,2022Q3,1,6.266027402765517,11.532240700931684,5.266213298166167
A,Comb. LSTM/AR(1) suave,combinacion,2022Q2,2022Q3,1,6.266027402765517,9.159465736954182,2.893438334188665
A,Comb. RF/AR(1) umbral min,combinacion,2022Q2,2022Q3,1,6.266027402765517,9.159465736954182,2.893438334188665
A,Ingenuo,referencia,2022Q3,2022Q4,1,1.5210591721223965,6.266027402765517,4.744968230643121
A,Deriva,referencia,2022Q3,2022Q4,1,1.5210591721223965,6.276706992428925,4.755647820306528
A,AR(1),Box-Jenkins,2022Q3,2022Q4,1,1.5210591721223965,5.446956617758174,3.925897445635777
A,"ARMA(2,2)",Box-Jenkins,2022Q3,2022Q4,1,1.5210591721223965,3.296916691201409,1.7758575190790125
A,"ARIMA(1,1,1)",Box-Jenkins,2022Q3,2022Q4,1,1.5210591721223965,5.450235451983479,3.9291762798610828
A,Ridge sobre rezagos,regularizado,2022Q3,2022Q4,1,1.5210591721223965,8.39462297730011,6.873563805177713
A,Random Forest,aprendizaje,2022Q3,2022Q4,1,1.5210591721223965,5.64138638379321,4.120327211670814
A,LSTM(16),red neuronal,2022Q3,2022Q4,1,1.5210591721223965,5.66315577193987,4.1420965998174735
A,Comb. RF/AR(1) suave,combinacion,2022Q3,2022Q4,1,1.5210591721223965,5.446956617758174,3.925897445635777
A,Comb. RF/AR(1) dura,combinacion,2022Q3,2022Q4,1,1.5210591721223965,5.446956617758174,3.925897445635777
A,Comb. RF/ingenuo suave,combinacion,2022Q3,2022Q4,1,1.5210591721223965,6.266027402765517,4.744968230643121
A,Comb. LSTM/AR(1) suave,combinacion,2022Q3,2022Q4,1,1.5210591721223965,5.446956617758174,3.925897445635777
A,Comb. RF/AR(1) umbral min,combinacion,2022Q3,2022Q4,1,1.5210591721223965,5.446956617758174,3.925897445635777
A,Ingenuo,referencia,2022Q4,2023Q1,1,2.692614146519623,1.5210591721223965,-1.1715549743972264
A,Deriva,referencia,2022Q4,2023Q1,1,2.692614146519623,1.4607589435722739,-1.231855202947349
A,AR(1),Box-Jenkins,2022Q4,2023Q1,1,2.692614146519623,2.2242592972370603,-0.46835484928256266
A,"ARMA(2,2)",Box-Jenkins,2022Q4,2023Q1,1,2.692614146519623,-0.2504723897631501,-2.943086536282773
A,"ARIMA(1,1,1)",Box-Jenkins,2022Q4,2023Q1,1,2.692614146519623,2.221343065055043,-0.47127108146457974
A,Ridge sobre rezagos,regularizado,2022Q4,2023Q1,1,2.692614146519623,3.6454915124176033,0.9528773658979803
A,Random Forest,aprendizaje,2022Q4,2023Q1,1,2.692614146519623,3.7333165656257226,1.0407024191060996
A,LSTM(16),red neuronal,2022Q4,2023Q1,1,2.692614146519623,1.151107322748762,-1.541506823770861
A,Comb. RF/AR(1) suave,combinacion,2022Q4,2023Q1,1,2.692614146519623,2.2242592972370603,-0.46835484928256266
A,Comb. RF/AR(1) dura,combinacion,2022Q4,2023Q1,1,2.692614146519623,2.2242592972370603,-0.46835484928256266
A,Comb. RF/ingenuo suave,combinacion,2022Q4,2023Q1,1,2.692614146519623,1.5210591721223965,-1.1715549743972264
A,Comb. LSTM/AR(1) suave,combinacion,2022Q4,2023Q1,1,2.692614146519623,2.2242592972370603,-0.46835484928256266
A,Comb. RF/AR(1) umbral min,combinacion,2022Q4,2023Q1,1,2.692614146519623,2.2242592972370603,-0.46835484928256266
A,Ingenuo,referencia,2023Q1,2023Q2,1,0.703907950031879,2.692614146519623,1.988706196487744
A,Deriva,referencia,2023Q1,2023Q2,1,0.703907950031879,2.6504294356599023,1.9465214856280233
A,AR(1),Box-Jenkins,2023Q1,2023Q2,1,0.703907950031879,3.0085758976073844,2.3046679475755054
A,"ARMA(2,2)",Box-Jenkins,2023Q1,2023Q2,1,0.703907950031879,1.496012124599871,0.792104174567992
A,"ARIMA(1,1,1)",Box-Jenkins,2023Q1,2023Q2,1,0.703907950031879,3.007215705973047,2.303307755941168
A,Ridge sobre rezagos,regularizado,2023Q1,2023Q2,1,0.703907950031879,-4.148392332266068,-4.852300282297947
A,Random Forest,aprendizaje,2023Q1,2023Q2,1,0.703907950031879,3.2948837003552205,2.5909757503233415
A,LSTM(16),red neuronal,2023Q1,2023Q2,1,0.703907950031879,1.217343285090572,0.5134353350586931
A,Comb. RF/AR(1) suave,combinacion,2023Q1,2023Q2,1,0.703907950031879,3.0085758976073844,2.3046679475755054
A,Comb. RF/AR(1) dura,combinacion,2023Q1,2023Q2,1,0.703907950031879,3.0085758976073844,2.3046679475755054
A,Comb. RF/ingenuo suave,combinacion,2023Q1,2023Q2,1,0.703907950031879,2.692614146519623,1.988706196487744
A,Comb. LSTM/AR(1) suave,combinacion,2023Q1,2023Q2,1,0.703907950031879,3.0085758976073844,2.3046679475755054
A,Comb. RF/AR(1) umbral min,combinacion,2023Q1,2023Q2,1,0.703907950031879,3.0085758976073844,2.3046679475755054
A,Ingenuo,referencia,2023Q2,2023Q3,1,0.2667406614827117,0.703907950031879,0.4371672885491673
A,Deriva,referencia,2023Q2,2023Q3,1,0.2667406614827117,0.6335127828587089,0.36677212137599724
A,AR(1),Box-Jenkins,2023Q2,2023Q3,1,0.2667406614827117,1.6528951603422104,1.3861544988594987
A,"ARMA(2,2)",Box-Jenkins,2023Q2,2023Q3,1,0.2667406614827117,0.7250904294548876,0.45834976797217586
A,"ARIMA(1,1,1)",Box-Jenkins,2023Q2,2023Q3,1,0.2667406614827117,1.6490046068780062,1.3822639453952945
A,Ridge sobre rezagos,regularizado,2023Q2,2023Q3,1,0.2667406614827117,-0.20210304999090578,-0.4688437114736175
A,Random Forest,aprendizaje,2023Q2,2023Q3,1,0.2667406614827117,1.8185601821713462,1.5518195206886345
A,LSTM(16),red neuronal,2023Q2,2023Q3,1,0.2667406614827117,-0.4491442030688728,-0.7158848645515845
A,Comb. RF/AR(1) suave,combinacion,2023Q2,2023Q3,1,0.2667406614827117,1.7599732870039098,1.493232625521198
A,Comb. RF/AR(1) dura,combinacion,2023Q2,2023Q3,1,0.2667406614827117,1.6528951603422104,1.3861544988594987
A,Comb. RF/ingenuo suave,combinacion,2023Q2,2023Q3,1,0.2667406614827117,1.752435298766009,1.4856946372832973
A,Comb. LSTM/AR(1) suave,combinacion,2023Q2,2023Q3,1,0.2667406614827117,0.42379571008838957,0.15705504860567787
A,Comb. RF/AR(1) umbral min,combinacion,2023Q2,2023Q3,1,0.2667406614827117,1.6528951603422104,1.3861544988594987
A,Ingenuo,referencia,2023Q3,2023Q4,1,1.2964726436804686,0.2667406614827117,-1.0297319821977569
A,Deriva,referencia,2023Q3,2023Q4,1,1.2964726436804686,0.19110589257559882,-1.1053667511048697
A,AR(1),Box-Jenkins,2023Q3,2023Q4,1,1.2964726436804686,1.3318731276904225,0.03540048400995399
A,"ARMA(2,2)",Box-Jenkins,2023Q3,2023Q4,1,1.2964726436804686,0.9167880027683,-0.3796846409121686
A,"ARIMA(1,1,1)",Box-Jenkins,2023Q3,2023Q4,1,1.2964726436804686,1.3275100121021852,0.03103736842171667
A,Ridge sobre rezagos,regularizado,2023Q3,2023Q4,1,1.2964726436804686,0.7206740233982858,-0.5757986202821828
A,Random Forest,aprendizaje,2023Q3,2023Q4,1,1.2964726436804686,0.4504261180280232,-0.8460465256524454
A,LSTM(16),red neuronal,2023Q3,2023Q4,1,1.2964726436804686,1.9742227099120015,0.677750066231533
A,Comb. RF/AR(1) suave,combinacion,2023Q3,2023Q4,1,1.2964726436804686,0.7135371826511474,-0.5829354610293211
A,Comb. RF/AR(1) dura,combinacion,2023Q3,2023Q4,1,1.2964726436804686,1.3318731276904225,0.03540048400995399
A,Comb. RF/ingenuo suave,combinacion,2023Q3,2023Q4,1,1.2964726436804686,0.6622191844524514,-0.6342534592280171
A,Comb. LSTM/AR(1) suave,combinacion,2023Q3,2023Q4,1,1.2964726436804686,0.9046617213084966,-0.3918109223719719
A,Comb. RF/AR(1) umbral min,combinacion,2023Q3,2023Q4,1,1.2964726436804686,1.3318731276904225,0.03540048400995399
A,Ingenuo,referencia,2023Q4,2024Q1,1,0.47876438709488767,1.2964726436804686,0.8177082565855809
A,Deriva,referencia,2023Q4,2024Q1,1,0.47876438709488767,1.2364064205635652,0.7576420334686775
A,AR(1),Box-Jenkins,2023Q4,2024Q1,1,0.47876438709488767,2.018108278434925,1.5393438913400375
A,"ARMA(2,2)",Box-Jenkins,2023Q4,2024Q1,1,0.47876438709488767,2.168153582108643,1.6893891950137552
A,"ARIMA(1,1,1)",Box-Jenkins,2023Q4,2024Q1,1,0.47876438709488767,2.0151402040866477,1.53637581699176
A,Ridge sobre rezagos,regularizado,2023Q4,2024Q1,1,0.47876438709488767,1.911373276135601,1.4326088890407134
A,Random Forest,aprendizaje,2023Q4,2024Q1,1,0.47876438709488767,2.0804020896363067,1.601637702541419
A,LSTM(16),red neuronal,2023Q4,2024Q1,1,0.47876438709488767,2.865273572243211,2.3865091851483236
A,Comb. RF/AR(1) suave,combinacion,2023Q4,2024Q1,1,0.47876438709488767,2.226138747591875,1.7473743604969871
A,Comb. RF/AR(1) dura,combinacion,2023Q4,2024Q1,1,0.47876438709488767,2.018108278434925,1.5393438913400375
A,Comb. RF/ingenuo suave,combinacion,2023Q4,2024Q1,1,0.47876438709488767,2.195729155389492,1.7169647682946043
